time, sequence, highest ack, high ack time, last time ack, cwin, one-way-delay, rtt-sample, SRTT, RTT min, Bandwidth (B/s), Receive rate (B/s), Send MTU, pacing packet time(us), nb retrans, nb spurious, cwin blkd, flow blkd, stream blkd, cc_state, cc_param, bw_max, transit, 
0, 1, -1, 0, 0, 15360, 0, 0, 250000, 0, 0, 0, 1252, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1946,
0, 2, -1, 0, 0, 15360, 0, 0, 250000, 0, 0, 0, 1252, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3386,
39912, 3, -1, 0, 0, 15360, 0, 39664, 39664, 39664, 0, 0, 1252, 2587, 0, 0, 0, 0, 0, 0, 0, 0, 2189,
40940, 3, -1, 0, 0, 15360, 0, 40860, 39813, 39664, 0, 0, 1252, 2597, 0, 0, 0, 0, 0, 0, 0, 257782, 1908,
40940, 4, -1, 0, 0, 15360, 0, 40860, 39813, 39664, 0, 0, 1252, 2597, 0, 0, 0, 0, 0, 0, 0, 257782, 1963,
41910, 4, -1, 0, 0, 15360, 0, 40860, 39813, 39664, 0, 0, 1252, 2597, 0, 0, 0, 0, 0, 0, 0, 257782, 1963,
41910, 5, -1, 0, 0, 15360, 0, 40860, 39813, 39664, 0, 0, 1252, 2597, 0, 0, 0, 0, 0, 0, 0, 257782, 3215,
42470, 6, -1, 0, 0, 15360, 0, 40860, 39813, 39664, 0, 0, 1252, 2597, 0, 0, 0, 0, 0, 0, 0, 257782, 4467,
45034, 7, -1, 0, 0, 15360, 0, 40860, 39813, 39664, 0, 0, 1252, 2597, 0, 0, 0, 0, 0, 0, 0, 257782, 5719,
47640, 8, -1, 0, 0, 15360, 0, 40860, 39813, 39664, 0, 0, 1252, 2597, 0, 0, 0, 0, 0, 0, 0, 257782, 6971,
48928, 8, -1, 0, 0, 15360, 0, 40860, 39813, 39664, 0, 0, 1252, 2597, 0, 0, 0, 0, 0, 0, 0, 257782, 6971,
48949, 8, 1, 48949, 0, 15360, 36344, 38965, 39707, 38965, 0, 0, 1440, 2979, 0, 0, 0, 0, 0, 0, 0, 257782, 5118,
50593, 9, 1, 48949, 0, 15360, 36344, 38965, 39707, 38965, 0, 0, 1440, 2979, 0, 0, 0, 0, 0, 0, 0, 257782, 6558,
53605, 10, 1, 48949, 0, 15360, 36344, 38965, 39707, 38965, 0, 0, 1440, 2979, 0, 0, 0, 0, 0, 0, 0, 257782, 7998,
56586, 11, 1, 48949, 0, 15360, 36344, 38965, 39707, 38965, 0, 0, 1440, 2979, 0, 0, 0, 0, 0, 0, 0, 257782, 9438,
59553, 12, 1, 48949, 0, 15360, 36344, 38965, 39707, 38965, 0, 0, 1440, 2979, 0, 0, 0, 0, 0, 0, 0, 257782, 10878,
62524, 13, 1, 48949, 0, 15360, 36344, 38965, 39707, 38965, 0, 0, 1440, 2979, 0, 0, 0, 0, 0, 0, 0, 257782, 12318,
65497, 14, 1, 48949, 0, 15360, 36344, 38965, 39707, 38965, 0, 0, 1440, 2979, 0, 0, 0, 0, 0, 0, 0, 257782, 13758,
68480, 15, 1, 48949, 0, 15360, 36344, 38965, 39707, 38965, 0, 0, 1440, 2979, 0, 0, 0, 0, 0, 0, 0, 257782, 15198,
71463, 16, 1, 48949, 0, 15360, 36344, 38965, 39707, 38965, 0, 0, 1440, 2979, 0, 0, 0, 0, 0, 0, 0, 257782, 16638,
83912, 16, 3, 83912, 40940, 15360, 25812, 42972, 40115, 38965, 0, 37466, 1440, 3009, 0, 0, 1, 0, 0, 0, 0, 257782, 16528,
83938, 16, 5, 83938, 42470, 16596, 33450, 41468, 40284, 38965, 0, 37466, 1440, 2797, 0, 0, 1, 0, 0, 0, 0, 269633, 14024,
83938, 17, 5, 83938, 42470, 16596, 33450, 41468, 40284, 38965, 0, 37466, 1440, 2797, 0, 0, 0, 0, 0, 0, 0, 269633, 15464,
83938, 18, 5, 83938, 42470, 16596, 33450, 41468, 40284, 38965, 0, 37466, 1440, 2797, 0, 0, 0, 0, 0, 0, 0, 269633, 16904,
84007, 18, 7, 84007, 47640, 19068, 32280, 33679, 39459, 33679, 0, 37466, 1440, 2384, 0, 0, 0, 0, 0, 0, 0, 369617, 14400,
84007, 19, 7, 84007, 47640, 19068, 32280, 33679, 39459, 33679, 0, 37466, 1440, 2384, 0, 0, 0, 0, 0, 0, 0, 369617, 15840,
84818, 19, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 8640,
85579, 20, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 10080,
87241, 21, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 11520,
88876, 22, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 12960,
90516, 23, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 14400,
92167, 24, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 15840,
93801, 25, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 17280,
95443, 26, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 18720,
97093, 27, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 20160,
98727, 28, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 21600,
100368, 29, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 23040,
102023, 30, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 24480,
103649, 31, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 25920,
105290, 32, 12, 84818, 62524, 26188, 26460, 22286, 37313, 22286, 194197, 37466, 1440, 1642, 0, 0, 0, 0, 0, 0, 0, 478366, 27360,
111905, 32, 14, 111905, 68480, 29036, 26536, 43017, 38026, 22286, 218896, 37466, 1440, 1509, 0, 0, 1, 0, 0, 0, 0, 478366, 24480,
111905, 33, 14, 111905, 68480, 29036, 26536, 43017, 38026, 22286, 218896, 37466, 1440, 1509, 0, 0, 0, 0, 0, 0, 0, 478366, 25920,
111905, 34, 14, 111905, 68480, 29036, 26536, 43017, 38026, 22286, 218896, 37466, 1440, 1509, 0, 0, 0, 0, 0, 0, 0, 478366, 27360,
111905, 35, 14, 111905, 68480, 29036, 26536, 43017, 38026, 22286, 218896, 37466, 1440, 1509, 0, 0, 0, 0, 0, 0, 0, 478366, 28800,
111905, 36, 14, 111905, 68480, 29036, 26536, 43017, 38026, 22286, 218896, 37466, 1440, 1509, 0, 0, 0, 0, 0, 0, 0, 478366, 30240,
158287, 37, 14, 111905, 68480, 29036, 26536, 43017, 38026, 22286, 218896, 37466, 1440, 1509, 1, 0, 1, 0, 0, 0, 0, 478366, 30240,
165835, 37, 16, 165835, 83938, 30460, 26006, 81889, 43508, 22286, 334330, 3356, 1440, 1646, 1, 1, 1, 0, 0, 0, 0, 478366, 28800,
165835, 38, 16, 165835, 83938, 30460, 26006, 81889, 43508, 22286, 334330, 3356, 1440, 1646, 1, 1, 0, 0, 0, 0, 0, 478366, 30240,
165835, 39, 16, 165835, 83938, 30460, 26006, 81889, 43508, 22286, 334330, 3356, 1440, 1646, 1, 1, 0, 0, 0, 0, 0, 478366, 31680,
173928, 39, 18, 173928, 84007, 33627, 28025, 89913, 49308, 22286, 391563, 3356, 1440, 1690, 1, 1, 1, 0, 0, 0, 0, 1363984, 28800,
173928, 40, 18, 173928, 84007, 33627, 28025, 89913, 49308, 22286, 391563, 3356, 1440, 1690, 1, 1, 0, 0, 0, 0, 0, 1363984, 30240,
173928, 41, 18, 173928, 84007, 33627, 28025, 89913, 49308, 22286, 391563, 3356, 1440, 1690, 1, 1, 0, 0, 0, 0, 0, 1363984, 31680,
173928, 42, 18, 173928, 84007, 33627, 28025, 89913, 49308, 22286, 391563, 3356, 1440, 1690, 1, 1, 0, 0, 0, 0, 0, 1363984, 33120,
173928, 43, 18, 173928, 84007, 33627, 28025, 89913, 49308, 22286, 391563, 3356, 1440, 1690, 1, 1, 0, 0, 0, 0, 0, 1363984, 34560,
174011, 43, 21, 174011, 88876, 37899, 26084, 84559, 53714, 22286, 429174, 3356, 1440, 1633, 1, 1, 1, 0, 0, 0, 0, 1363984, 30240,
174011, 44, 21, 174011, 88876, 37899, 26084, 84559, 53714, 22286, 429174, 3356, 1440, 1633, 1, 1, 0, 0, 0, 0, 0, 1363984, 31680,
174038, 44, 24, 174038, 93801, 42171, 26159, 79133, 56891, 22286, 488401, 3356, 1440, 1555, 1, 1, 0, 0, 0, 0, 0, 1363984, 27360,
174038, 45, 24, 174038, 93801, 42171, 26159, 79133, 56891, 22286, 488401, 3356, 1440, 1555, 1, 1, 0, 0, 0, 0, 0, 1363984, 28800,
174868, 45, 27, 174868, 98727, 46443, 26233, 74509, 59093, 22286, 530212, 3356, 1440, 1466, 1, 1, 0, 0, 0, 0, 0, 1363984, 24480,
174888, 45, 31, 174888, 105290, 52139, 26646, 69422, 60384, 22286, 594434, 3356, 1440, 1335, 1, 1, 0, 0, 0, 0, 0, 1363984, 18720,
175447, 46, 31, 174888, 105290, 52139, 26646, 69422, 60384, 22286, 594434, 3356, 1440, 1335, 1, 1, 0, 0, 0, 0, 0, 1363984, 20160,
175813, 46, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 14400,
176637, 47, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 15840,
177861, 48, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 17280,
179057, 49, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 18720,
180268, 50, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 20160,
181487, 51, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 21600,
182696, 52, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 23040,
183902, 53, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 24480,
185116, 54, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 25920,
186325, 55, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 27360,
187537, 56, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 28800,
188749, 57, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 30240,
189960, 58, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 31680,
191174, 59, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 33120,
192383, 60, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 34560,
193615, 61, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 36000,
194817, 62, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 37440,
196021, 63, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 38880,
197236, 64, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 40320,
198444, 65, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 41760,
199654, 66, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 43200,
200865, 67, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 44640,
202079, 68, 35, 175813, 111905, 57835, 34079, 63908, 60824, 22286, 563291, 3356, 1440, 1212, 1, 1, 0, 0, 0, 0, 0, 1363984, 46080,
202707, 68, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 44640,
203216, 69, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 46080,
204336, 70, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 47520,
205472, 71, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 48960,
206618, 72, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 50400,
207728, 73, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 51840,
208864, 74, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 53280,
210007, 75, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 54720,
211115, 76, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 56160,
212251, 77, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 57600,
213363, 78, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 59040,
214509, 79, 36, 202707, 158287, 59259, 26673, 38796, 58071, 22286, 314249, 3356, 1440, 1129, 1, 1, 0, 0, 0, 0, 0, 1363984, 60480,
237926, 79, 38, 237926, 165835, 62107, 27045, 72083, 59822, 22286, 377737, 6103, 1440, 1110, 1, 1, 1, 0, 0, 0, 0, 1363984, 57600,
237926, 80, 38, 237926, 165835, 62107, 27045, 72083, 59822, 22286, 377737, 6103, 1440, 1110, 1, 1, 0, 0, 0, 0, 0, 1363984, 59040,
237926, 81, 38, 237926, 165835, 62107, 27045, 72083, 59822, 22286, 377737, 6103, 1440, 1110, 1, 1, 0, 0, 0, 0, 0, 1363984, 60480,
237926, 82, 38, 237926, 165835, 62107, 27045, 72083, 59822, 22286, 377737, 6103, 1440, 1110, 1, 1, 0, 0, 0, 0, 0, 1363984, 61920,
237926, 83, 38, 237926, 165835, 62107, 27045, 72083, 59822, 22286, 377737, 6103, 1440, 1110, 1, 1, 0, 0, 0, 0, 0, 1363984, 63360,
238009, 83, 40, 238009, 173928, 64955, 27104, 64073, 60353, 22286, 348394, 6103, 1440, 1071, 1, 1, 1, 0, 0, 0, 0, 1363984, 60480,
238009, 84, 40, 238009, 173928, 64955, 27104, 64073, 60353, 22286, 348394, 6103, 1440, 1071, 1, 1, 0, 0, 0, 0, 0, 1363984, 61920,
238009, 85, 40, 238009, 173928, 64955, 27104, 64073, 60353, 22286, 348394, 6103, 1440, 1071, 1, 1, 0, 0, 0, 0, 0, 1363984, 63360,
238009, 86, 40, 238009, 173928, 64955, 27104, 64073, 60353, 22286, 348394, 6103, 1440, 1071, 1, 1, 0, 0, 0, 0, 0, 1363984, 64800,
238009, 87, 40, 238009, 173928, 64955, 27104, 64073, 60353, 22286, 348394, 6103, 1440, 1071, 1, 1, 0, 0, 0, 0, 0, 1363984, 66240,
238069, 87, 42, 238069, 173928, 85252, 28128, 64141, 60826, 22286, 379665, 6103, 1440, 822, 1, 1, 1, 0, 0, 0, 0, 2803149, 63360,
238069, 88, 42, 238069, 173928, 85252, 28128, 64141, 60826, 22286, 379665, 6103, 1440, 822, 1, 1, 0, 0, 0, 0, 0, 2803149, 64800,
238069, 89, 42, 238069, 173928, 85252, 28128, 64141, 60826, 22286, 379665, 6103, 1440, 822, 1, 1, 0, 0, 0, 0, 0, 2803149, 66240,
238069, 90, 42, 238069, 173928, 85252, 28128, 64141, 60826, 22286, 379665, 6103, 1440, 822, 1, 1, 0, 0, 0, 0, 0, 2803149, 67680,
238069, 91, 42, 238069, 173928, 85252, 28128, 64141, 60826, 22286, 379665, 6103, 1440, 822, 1, 1, 0, 0, 0, 0, 0, 2803149, 69120,
238861, 91, 44, 238861, 174038, 88100, 30002, 64023, 61225, 22286, 339954, 6103, 1440, 801, 1, 1, 0, 0, 0, 0, 0, 2803149, 66240,
238861, 92, 44, 238861, 174038, 88100, 30002, 64023, 61225, 22286, 339954, 6103, 1440, 801, 1, 1, 0, 0, 0, 0, 0, 2803149, 67680,
238903, 92, 49, 238903, 180268, 95220, 27756, 58075, 60832, 22286, 291619, 6103, 1440, 736, 1, 1, 0, 0, 0, 0, 0, 2803149, 60480,
239577, 93, 49, 238903, 180268, 95220, 27756, 58075, 60832, 22286, 291619, 6103, 1440, 736, 1, 1, 0, 0, 0, 0, 0, 2803149, 61920,
239836, 93, 53, 239836, 185116, 100916, 26844, 54352, 60022, 22286, 350111, 6103, 1440, 686, 1, 1, 0, 0, 0, 0, 0, 2803149, 56160,
239879, 93, 56, 239879, 188749, 105188, 26203, 50010, 58771, 22286, 389152, 6103, 1440, 644, 1, 1, 0, 0, 0, 0, 0, 2803149, 51840,
239889, 93, 59, 239889, 192383, 109460, 26833, 46906, 57288, 22286, 424662, 6103, 1440, 603, 1, 1, 0, 0, 0, 0, 0, 2803149, 47520,
240169, 94, 59, 239889, 192383, 109460, 26833, 46906, 57288, 22286, 424662, 6103, 1440, 603, 1, 1, 0, 0, 0, 0, 0, 2803149, 48960,
240681, 94, 61, 240681, 194817, 112308, 26135, 43256, 55534, 22286, 446545, 6103, 1440, 570, 1, 1, 0, 0, 0, 0, 0, 2803149, 46080,
240681, 95, 61, 240681, 194817, 112308, 26135, 43256, 55534, 22286, 446545, 6103, 1440, 570, 1, 1, 0, 0, 0, 0, 0, 2803149, 47520,
240707, 95, 66, 240707, 200865, 119428, 26087, 39490, 53529, 22286, 496223, 6103, 1440, 517, 1, 1, 0, 0, 0, 0, 0, 2803149, 40320,
241260, 96, 66, 240707, 200865, 119428, 26087, 39490, 53529, 22286, 496223, 6103, 1440, 517, 1, 1, 0, 0, 0, 0, 0, 2803149, 41760,
241677, 96, 69, 241677, 204336, 123700, 26616, 37245, 51494, 22286, 1020478, 6103, 1440, 480, 1, 1, 0, 0, 0, 0, 0, 2803149, 37440,
241677, 97, 69, 241677, 204336, 123700, 26616, 37245, 51494, 22286, 1020478, 6103, 1440, 480, 1, 1, 0, 0, 0, 0, 0, 2803149, 38880,
241708, 97, 72, 241708, 207728, 127972, 26272, 33188, 49206, 22286, 1036872, 6103, 1440, 443, 1, 1, 0, 0, 0, 0, 0, 2803149, 34560,
241722, 97, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 30240,
242144, 98, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 31680,
242572, 99, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 33120,
242977, 100, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 34560,
243375, 101, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 36000,
243787, 102, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 37440,
244220, 103, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 38880,
244600, 104, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 40320,
245019, 105, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 41760,
245407, 106, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 43200,
245825, 107, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 44640,
246236, 108, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 46080,
246653, 109, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 47520,
247052, 110, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 48960,
247466, 111, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 50400,
247878, 112, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 51840,
248275, 113, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 53280,
248678, 114, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 54720,
249090, 115, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 56160,
249500, 116, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 57600,
249912, 117, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 59040,
250312, 118, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 60480,
250724, 119, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 61920,
251127, 120, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 63360,
251537, 121, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 64800,
251948, 122, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 66240,
252352, 123, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 67680,
252759, 124, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 69120,
253176, 125, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 70560,
253580, 126, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 72000,
253996, 127, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 73440,
254398, 128, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 74880,
254815, 129, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 76320,
255203, 130, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 77760,
255623, 131, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 79200,
256028, 132, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 80640,
256428, 133, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 82080,
256856, 134, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 83520,
257250, 135, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 84960,
257654, 136, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 86400,
258063, 137, 75, 241722, 211115, 132244, 26885, 30071, 46815, 22286, 1051260, 6103, 1440, 408, 1, 1, 0, 0, 0, 0, 0, 2803149, 87840,
